_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
82,82,514037,BAY SCHOOL OF CANADA,None,PR,None,245 FAIRVIEW MALL DR,Private,514037,245,Fairview Mall Dr,245 Fairview Mall Dr,M2J 4T1,North York,Toronto,None,104008,437784,245,None,,None,5548,"{'type': 'Point', 'coordinates': (-1373720.7758778718, 5064986.072372487)}"
83,83,487550,BAYCREST PUBLIC SCHOOL,None,EP,Toronto District School Board,145 BAYCREST AVE,English Public,487550,145,Baycrest Ave,145 Baycrest Ave,M6A 1W4,North York,Toronto,Baycrest Public School,102001,444124,145,None,,None,4905,"{'type': 'Point', 'coordinates': (-1383530.5705556949, 5061258.506701642)}"
84,84,11414990,BAYVIEW GLEN PRIVATE SCHOOL,None,PR,None,85 MOATFIELD DR,Private,11414990,85,Moatfield Dr,85 Moatfield Dr,M3B 3L6,North York,Toronto,None,115001,11415001,85,None,,None,6235,"{'type': 'Point', 'coordinates': (-1375130.3579360875, 5062896.807038112)}"
85,85,7963754,BAYVIEW MIDDLE SCHOOL,None,EP,Toronto District School Board,25 BUNTY LANE,English Public,7963754,25,Bunty Lane,25 Bunty Lane,M2K 1W4,North York,Toronto,Bayview Middle School,102001,7963734,25,None,,None,5064,"{'type': 'Point', 'coordinates': (-1377320.5005380027, 5065523.357432512)}"
86,86,876040,BEACHES ALTERNATIVE JUNIOR SCHOOL,None,EP,Toronto District School Board,50 SWANWICK AVE,English Public,876040,50,Swanwick Ave,50 Swanwick Ave,M4E 1Z5,former Toronto,Toronto,Kimberly Public School Junior,102001,14016131,50,None,,None,4519,"{'type': 'Point', 'coordinates': (-1373115.0608122349, 5053283.192472022)}"
87,87,7640837,BEACON OF LIGHT PRIVATE ELEMENTARY SCHOOL,None,PR,None,2191 GERRARD ST E,Private,7640837,2191,Gerrard St E,2191 Gerrard St E,M4E 2C6,former Toronto,Toronto,None,100001,7640834,2191,None,,None,3495,"{'type': 'Point', 'coordinates': (-1373224.7969071108, 5053423.766247438)}"
88,88,1019694,BEAUMONDE HEIGHTS JUNIOR MIDDLE SCHOOL,None,EP,Toronto District School Board,70 MONTERREY DR,English Public,1019694,70,Monterrey Dr,70 Monterrey Dr,M9V 1T1,Etobicoke,Toronto,Beaumonde Heights Public School,102001,906829,70,None,,None,2134,"{'type': 'Point', 'coordinates': (-1393577.1341626428, 5065830.853293593)}"
89,89,7792874,BEDFORD PARK PUBLIC SCHOOL,None,EP,Toronto District School Board,81 RANLEIGH AVE,English Public,7792874,81,Ranleigh Ave,81 Ranleigh Ave,M4N 1X2,former Toronto,Toronto,Bedford Park Community Centre - Building Grounds,106007,7792835,81,None,,None,4253,"{'type': 'Point', 'coordinates': (-1379950.6014020373, 5060454.015403487)}"
90,90,9085421,"BEHAVIOUR INNOVATIONS, CHILDREN'S COLLEGE",None,PR,None,618 THE QUEENSWAY,Private,9085421,618,The Queensway,618 The Queensway,M8Y 1K3,Etobicoke,Toronto,None,115001,9085417,618,None,,None,2603,"{'type': 'Point', 'coordinates': (-1390562.0158411458, 5051408.702308395)}"
91,91,11485082,BEHTUNE MEMORIAL SCHOOL,None,PR,None,3000 LAWRENCE AVE E,Private,11485082,3000,Lawrence Ave E,3000 Lawrence Ave E,M1P 2V1,Scarborough,Toronto,None,115001,11485062,3000,None,,None,3828,"{'type': 'Point', 'coordinates': (-1367002.1072813936, 5060317.715936599)}"
92,92,312976,BELLMERE JUNIOR PUBLIC SCHOOL ,None,EP,Toronto District School Board,470 BRIMORTON DR,English Public,312976,470,Brimorton Dr,470 Brimorton Dr,M1H 2E6,Scarborough,Toronto,Bellmere Junior Public School,102001,108018,470,None,,None,7437,"{'type': 'Point', 'coordinates': (-1365352.2700350117, 5061865.216118739)}"
93,93,386802,BEN HEPPNER VOCAL MUSIC ACADEMY,None,EP,Toronto District School Board,80 SLAN AVE,English Public,386802,80,Slan Ave,80 Slan Ave,M1G 3B5,Scarborough,Toronto,Heather Heights Junior Public School,102001,107600,80,None,,None,8966,"{'type': 'Point', 'coordinates': (-1363642.253024422, 5061796.029724899)}"
94,94,307066,BENDALE JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,61 BENSHIRE DR,English Public,307066,61,Benshire Dr,61 Benshire Dr,M1H 1M4,Scarborough,Toronto,Bendale Junior Public School,102001,108929,61,None,,None,7343,"{'type': 'Point', 'coordinates': (-1366410.248371672, 5061025.351736533)}"
95,95,2945619,BENNINGTON HEIGHTS ELEMENTARY SCHOOL,None,EP,Toronto District School Board,76 BENNINGTON HEIGHTS DR,English Public,2945619,76,Bennington Heights Dr,76 Bennington Heights Dr,M4G 1B1,East York,Toronto,Bennington Heights School,102001,2945649,76,None,,None,30,"{'type': 'Point', 'coordinates': (-1378401.9297451496, 5056024.442486489)}"
96,96,3563886,BERKELEY ACADEMY OF CANADA,None,PR,None,5734 YONGE ST,Private,3563886,5734,Yonge St,5734 Yonge St,M2M 4E7,North York,Toronto,None,104008,3563885,5734,None,,None,4733,"{'type': 'Point', 'coordinates': (-1379671.9383167492, 5066916.9733955925)}"
97,97,307348,BERNER TRAIL JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,120 BERNER TRL,English Public,307348,120,Berner Trl,120 Berner Trl,M1B 1B3,Scarborough,Toronto,Berner Trail Junior Public School,106007,104808,120,None,,None,7349,"{'type': 'Point', 'coordinates': (-1363366.399569462, 5064845.477643227)}"
98,98,17935,BESSBOROUGH DRIVE ELEMENTARY AND MIDDLE SCHOOL,None,EP,Toronto District School Board,211 BESSBOROUGH DR,English Public,17935,211,Bessborough Dr,211 Bessborough Dr,M4G 3K2,East York,Toronto,Bessborough Drive Public School,102001,605,211,None,,None,33,"{'type': 'Point', 'coordinates': (-1378123.8144711046, 5057524.273483484)}"
99,99,535998,BETH JACOB PRIVATE HS  ,None,PR,None,410 LAWRENCE AVE W,Private,535998,410,Lawrence Ave W,410 Lawrence Ave W,M5M 1C2,North York,Toronto,None,102005,444785,410,None,,None,732,"{'type': 'Point', 'coordinates': (-1382049.4933186402, 5060175.404871472)}"
100,100,363593,BETHUNE INTERNATIONAL ACADEMY,None,PR,None,3838 MIDLAND AVE,Private,363593,3838,Midland Ave,3838 Midland Ave,M1V 5K5,Scarborough,Toronto,None,107005,103479,3838,None,,None,8496,"{'type': 'Point', 'coordinates': (-1368766.3336987516, 5068398.086754704)}"
101,101,11485082,BETHUNE MEMORIAL SCHOOL,None,PR,None,3000 LAWRENCE AVE E,Private,11485082,3000,Lawrence Ave E,3000 Lawrence Ave E,M1P 2V1,Scarborough,Toronto,None,115001,11485062,3000,None,,None,3828,"{'type': 'Point', 'coordinates': (-1367002.1072813936, 5060317.715936599)}"
102,102,570175,BEVERLEY HEIGHTS MIDDLE SCHOOL,None,EP,Toronto District School Board,26 TROUTBROOKE DR,English Public,570175,26,Troutbrooke Dr,26 Troutbrooke Dr,M3M 1S5,North York,Toronto,Beverly Heights Middle School,102001,443483,26,None,,None,6946,"{'type': 'Point', 'coordinates': (-1388219.971123331, 5063265.377382848)}"
103,103,6350055,BEVERLEY SCHOOL,None,EP,Toronto District School Board,64 BALDWIN ST,English Public,6350055,64,Baldwin St,64 Baldwin St,M5T 1L4,former Toronto,Toronto,Beverley Public School,115001,1144586,64,None,,None,2938,"{'type': 'Point', 'coordinates': (-1381694.862876669, 5052347.098391514)}"
104,104,307817,BEVERLY GLEN JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,85 BEVERLY GLEN BLVD,English Public,307817,85,Beverly Glen Blvd,85 Beverly Glen Blvd,M1W 1W4,Scarborough,Toronto,Beverly Glen Junior Public School,102001,14229540,85,None,,None,7356,"{'type': 'Point', 'coordinates': (-1371653.3345480838, 5066691.263604489)}"
105,105,14615528,BIALIK HEBREW DAY SCHOOL,None,PR,None,2760 BATHURST ST,Private,14615528,2760,Bathurst St,2760 Bathurst St,M6B 3A1,North York,Toronto,None,102005,8985217,2760,None,,None,436,"{'type': 'Point', 'coordinates': (-1382697.7065993256, 5059146.766861808)}"
106,106,343964,BIRCH CLIFF HEIGHTS PUBLIC SCHOOL,None,EP,Toronto District School Board,120 HIGHVIEW AVE,English Public,343964,120,Highview Ave,120 Highview Ave,M1N 2J1,Scarborough,Toronto,Birch Cliff Heights Public School,102001,112688,120,None,,None,9828,"{'type': 'Point', 'coordinates': (-1369386.2674257082, 5054577.8788090935)}"
107,107,351953,BIRCH CLIFF PUBLIC SCHOOL,None,EP,Toronto District School Board,1650 KINGSTON RD,English Public,351953,1650,Kingston Rd,1650 Kingston Rd,M1N 1S2,Scarborough,Toronto,Birch Cliff Public School,102001,113039,1650,None,,None,3786,"{'type': 'Point', 'coordinates': (-1370134.361352779, 5053614.999628668)}"
108,108,7156751,BIRCHAS SHMUEL PRIVATE SCHOOL,None,PR,None,465 PATRICIA AVE,Private,7156751,465,Patricia Ave,465 Patricia Ave,M2R 2N1,North York,Toronto,Synagogue,109001,30115595,465,None,,None,6386,"{'type': 'Point', 'coordinates': (-1381819.0981809963, 5067643.912492595)}"
109,109,325504,BIRCHMOUNT PARK COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,3663 DANFORTH AVE,English Public,325504,3663,Danforth Ave,3663 Danforth Ave,M1N 2G2,Scarborough,Toronto,Birchmount Park Collegiate Institute,102002,112815,3663,None,,None,86,"{'type': 'Point', 'coordinates': (-1369473.2339275286, 5054126.747760828)}"
110,110,10142921,BISHOP ALLEN ACADEMY,None,ES,Toronto Catholic District School Board,721 ROYAL YORK RD,English Separate,10142921,721,Royal York Rd,721 Royal York Rd,M8Y 2T3,Etobicoke,Toronto,Bishop Allen Academy,102004,10142922,721,None,,None,2413,"{'type': 'Point', 'coordinates': (-1391103.4263085518, 5052295.503776582)}"
111,111,30024946,BISHOP MACDONELL CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,20 BRUNEL CRT,English Separate,30024946,20,Brunel Crt,20 Brunel Crt,M5V 0R5,former Toronto,Toronto,None,114001,20035049,20,None,,None,18312,"{'type': 'Point', 'coordinates': (-1382075.3322285116, 5050507.824053819)}"
112,112,9638444,BISHOP MARROCCO THOMAS MERTON CATHOLIC SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,1515 BLOOR ST W,English Separate,9638444,1515,Bloor St W,1515 Bloor St W,M6P 1A3,former Toronto,Toronto,Bishop Marrocco/Thomas Merton Catholic School,102004,9638443,1515,None,,None,458,"{'type': 'Point', 'coordinates': (-1386221.0334953964, 5053553.111083633)}"
113,113,834715,BISHOP STRACHAN   ,None,PR,None,298 LONSDALE RD,Private,834715,298,Lonsdale Rd,298 Lonsdale Rd,M4V 1X2,former Toronto,Toronto,None,102005,1139289,298,None,,None,3870,"{'type': 'Point', 'coordinates': (-1381779.5849033503, 5056482.254664252)}"
114,114,490154,BLACKSMITH PUBLIC SCHOOL ,None,EP,Toronto District School Board,45 BLACKSMITH CRES,English Public,490154,45,Blacksmith Cres,45 Blacksmith Cres,M3N 1V5,North York,Toronto,Blacksmith Elementary School - Building Grounds,102001,30092674,45,None,,None,4965,"{'type': 'Point', 'coordinates': (-1388868.923233181, 5067977.505235945)}"
115,115,774626,BLAKE STREET JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,21 BOULTBEE AVE,English Public,774626,21,Boultbee Ave,21 Boultbee Ave,M4J 1A7,former Toronto,Toronto,Blake Street Public School,102001,1141613,21,None,,None,3038,"{'type': 'Point', 'coordinates': (-1376606.0854348238, 5052914.772518674)}"
116,116,309574,BLANTYRE PUBLIC SCHOOL,None,EP,Toronto District School Board,290 BLANTYRE AVE,English Public,309574,290,Blantyre Ave,290 Blantyre Ave,M1N 2S4,Scarborough,Toronto,Blantyre Public School,102001,113172,290,None,,None,7377,"{'type': 'Point', 'coordinates': (-1371811.2138918769, 5053235.916610972)}"
117,117,490361,BLAYDON PUBLIC SCHOOL,None,EP,Toronto District School Board,25 BLAYDON AVE,English Public,490361,25,Blaydon Ave,25 Blaydon Ave,M3M 2C9,North York,Toronto,Blaydon Public School,102001,30085278,25,None,,None,4974,"{'type': 'Point', 'coordinates': (-1386658.7229770615, 5063128.644864997)}"
118,118,2250071,BLESSED MARGHERITA OF CITTA DI CASTELLO CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,108 SPENVALLEY DR,English Separate,2250071,108,Spenvalley Dr,108 Spenvalley Dr,M3L 1Z5,North York,Toronto,Blessed Margherita Of Citta Di Castello Catholic School,102003,30092921,108,None,,None,6763,"{'type': 'Point', 'coordinates': (-1388158.8582149898, 5064516.463093869)}"
119,119,30012333,BLESSED PIER GIORGIO FRASSATI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,8 SEASONS DR,English Separate,30012333,8,Seasons Dr,8 Seasons Dr,M1X 1X4,Scarborough,Toronto,Blessed Pier Giorgio Frassati Catholic School,102004,30062578,8,None,,None,16909,"{'type': 'Point', 'coordinates': (-1363471.1522580027, 5068251.745398683)}"
120,120,6709986,BLESSED POPE PAUL VI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,270 LAUGHTON AVE,English Separate,6709986,270,Laughton Ave,270 Laughton Ave,M6N 2X8,former Toronto,Toronto,St Paul VI Catholic School,102003,6709987,270,None,,None,3823,"{'type': 'Point', 'coordinates': (-1386170.1554297241, 5055699.705300406)}"
121,121,7763002,BLESSED SACRAMENT CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,24 BEDFORD PARK AVE,English Separate,7763002,24,Bedford Park Ave,24 Bedford Park Ave,M5M 1H9,former Toronto,Toronto,Blessed Sacrament Catholic School,102003,14036649,24,None,,None,2976,"{'type': 'Point', 'coordinates': (-1380259.717948069, 5060497.981595623)}"
122,122,9602629,BLESSED TRINITY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,3205 BAYVIEW AVE,English Separate,9602629,3205,Bayview Ave,3205 Bayview Ave,M2K 1G3,North York,Toronto,Blessed Trinity Catholic School,115001,9531471,3205,None,,None,24,"{'type': 'Point', 'coordinates': (-1377534.2053684709, 5066844.636594716)}"
123,123,306063,BLISS CARMAN SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,10 BELLAMY RD S,English Public,306063,10,Bellamy Rd S,10 Bellamy Rd S,M1M 3N8,Scarborough,Toronto,Bliss Carman Senior Public School,102001,14245815,10,None,,None,7314,"{'type': 'Point', 'coordinates': (-1365727.6615059325, 5057292.167175932)}"
124,124,6710176,BLOOR COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,1141 BLOOR ST W,English Public,6710176,1141,Bloor St W,1141 Bloor St W,M6H 1M9,former Toronto,Toronto,Bloor Collegiate Institute,102002,6710177,1141,None,,None,458,"{'type': 'Point', 'coordinates': (-1384909.74316502, 5053609.62186121)}"
125,125,8432037,BLOORDALE MIDDLE SCHOOL,None,EP,Toronto District School Board,10 TOLEDO RD,English Public,8432037,10,Toledo Rd,10 Toledo Rd,M9C 2H3,Etobicoke,Toronto,Bloordale Middle Public School,106007,30009321,10,None,,None,2640,"{'type': 'Point', 'coordinates': (-1396413.4507348882, 5054266.991198756)}"
126,126,8731366,BLOORLEA MIDDLE SCHOOL,None,EP,Toronto District School Board,4050 BLOOR ST W,English Public,8731366,4050,Bloor St W,4050 Bloor St W,M9B 1M5,Etobicoke,Toronto,Bloorlea Middle Public School,102001,8731343,4050,None,,None,458,"{'type': 'Point', 'coordinates': (-1395143.7066779744, 5053751.670364452)}"
127,127,30054504,BLUE GENE EDUCATION,None,PR,None,11A GLEN WATFORD DR,Private,30054504,11A,Glen Watford Dr,11A Glen Watford Dr,M1S 2B8,Scarborough,Toronto,None,115001,7009470,11,A,,None,7984,"{'type': 'Point', 'coordinates': (-1368183.115860782, 5064355.434642665)}"
128,128,13494887,BLYTH ACADEMY SCHOOL - DOWNSVIEW PARK,None,PR,None,75 CARL HALL RD,Private,13494887,75,Carl Hall Rd,75 Carl Hall Rd,M3K 2B9,North York,Toronto,None,110001,30110452,75,None,,None,11506,"{'type': 'Point', 'coordinates': (-1385398.0067921046, 5064252.803218072)}"
129,129,8265336,BLYTH ACADEMY SCHOOL - ETOBICOKE,None,PR,None,2489 BLOOR ST W,Private,8265336,2489,Bloor St W,2489 Bloor St W,M6S 1R6,former Toronto,Toronto,None,115001,8265335,2489,None,,None,458,"{'type': 'Point', 'coordinates': (-1389267.364968149, 5053380.451874135)}"
130,130,8566068,BLYTH ACADEMY SCHOOL - LAWRENCE ,None,PR,None,2660 YONGE ST,Private,8566068,2660,Yonge St,2660 Yonge St,M4P 2J5,former Toronto,Toronto,None,115001,8566053,2660,None,,None,4733,"{'type': 'Point', 'coordinates': (-1380321.8440945274, 5059150.3505530795)}"
131,131,13502901,BLYTH ACADEMY SCHOOL - YORKVILLE,None,PR,None,85 ST NICHOLAS ST,Private,13502901,85,St Nicholas St,85 St Nicholas St,M4Y 1W8,former Toronto,Toronto,None,115001,7754192,85,None,,None,4468,"{'type': 'Point', 'coordinates': (-1380602.6528372783, 5053546.887081895)}"
132,132,7754014,BLYTHWOOD JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,2 STRATHGOWAN CRES,English Public,7754014,2,Strathgowan Cres,2 Strathgowan Cres,M4N 2Z5,former Toronto,Toronto,Blythwood Junior Public School,102001,7754013,2,None,,None,4499,"{'type': 'Point', 'coordinates': (-1379312.9595779409, 5059350.106489016)}"
133,133,20138696,BNEI AKIVA SCHOOL - ULPANAT OROT FOR GIRLS  ,None,PR,None,45 CANYON AVE,Private,20138696,45,Canyon Ave,45 Canyon Ave,M3H 3S4,North York,Toronto,None,102005,7094705,45,None,,None,5112,"{'type': 'Point', 'coordinates': (-1382113.8023865765, 5064644.386948563)}"
134,134,9011164,BNOS BAIS YAAKOV SCHOOL FOR GIRLS  ,None,PR,None,2949 BATHURST ST,Private,9011164,2949,Bathurst St,2949 Bathurst St,M6B 3B2,North York,Toronto,None,115001,9011161,2949,None,,None,436,"{'type': 'Point', 'coordinates': (-1382582.7843088035, 5059809.095531075)}"
135,135,13973547,BNOS CHAYA,None,PR,None,4116 BATHURST ST,Private,13973547,4116,Bathurst St,4116 Bathurst St,M3H 3P2,North York,Toronto,None,115001,30093417,4116,None,,None,436,"{'type': 'Point', 'coordinates': (-1382329.9403354982, 5063297.51176777)}"
136,136,826229,BON BERGER CATHOLIC ELEMENTARY SCHOOL,None,FS,Conseil scolaire de district catholique Centre-Sud,343 JONES AVE,French Separate,826229,343,Jones Ave,343 Jones Ave,M4J 3G4,former Toronto,Toronto,St. William,102003,1141641,343,None,,None,3752,"{'type': 'Point', 'coordinates': (-1376434.183613155, 5052959.653710469)}"
137,137,308612,BOND ACADEMY SCHOOL,None,PR,None,1500 BIRCHMOUNT RD,Private,308612,1500,Birchmount Rd,1500 Birchmount Rd,M1P 2G5,Scarborough,Toronto,None,113001,109545,1500,None,,None,7365,"{'type': 'Point', 'coordinates': (-1370246.8962663258, 5061313.724311245)}"
138,138,6361762,BOWMORE ROAD JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,80 BOWMORE RD,English Public,6361762,80,Bowmore Rd,80 Bowmore Rd,M4L 3J2,former Toronto,Toronto,Bowmore Public School - Building Grounds,102001,6355883,80,None,,None,3044,"{'type': 'Point', 'coordinates': (-1374546.1674316404, 5052879.594360258)}"
139,139,1003702,BOYS LEADERSHIP ACADEMY ,None,EP,Toronto District School Board,45 GOLFDOWN DR,English Public,1003702,45,Golfdown Dr,45 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,The Elms Junior Middle School,106007,907618,45,None,,None,1690,"{'type': 'Point', 'coordinates': (-1392355.4567788197, 5063079.369466888)}"
140,140,1035925,BRAEBURN JUNIOR SCHOOL  ,None,EP,Toronto District School Board,15 TANDRIDGE CRES,English Public,1035925,15,Tandridge Cres,15 Tandridge Cres,M9W 2N8,Etobicoke,Toronto,Braeburn Public School,102001,907479,15,None,,None,2579,"{'type': 'Point', 'coordinates': (-1391921.7803297853, 5063654.787021662)}"
141,141,7795750,BRAEMAR COLLEGE PRIVATE SECONDARY   ,None,PR,None,229 COLLEGE ST,Private,7795750,229,College St,229 College St,M5T 1R4,former Toronto,Toronto,None,104008,7795746,229,None,,None,9765,"{'type': 'Point', 'coordinates': (-1381771.5785497602, 5052648.204680173)}"
142,142,801469,BRANKSOME HALL GIRLS  ,None,PR,None,10 ELM AVE,Private,801469,10,Elm Ave,10 Elm Ave,M4W 1N4,former Toronto,Toronto,None,102005,1141270,10,None,,None,3384,"{'type': 'Point', 'coordinates': (-1379846.8261247936, 5054154.917652908)}"
143,143,565242,BREBEUF COLLEGE SCHOOL,None,ES,Toronto Catholic District School Board,211 STEELES AVE E,English Separate,565242,211,Steeles Ave E,211 Steeles Ave E,M2M 3Y6,North York,Toronto,Brebeuf College School,102004,14228166,211,None,,None,6792,"{'type': 'Point', 'coordinates': (-1378011.9781633301, 5068556.400648785)}"
144,144,11467213,BRIAN PUBLIC SCHOOL,None,EP,Toronto District School Board,95 BRIAN DR,English Public,11467213,95,Brian Dr,95 Brian Dr,M2J 3Y6,North York,Toronto,Brian Public School,102001,11467035,95,None,,None,5028,"{'type': 'Point', 'coordinates': (-1372841.4660846374, 5065078.307342631)}"
145,145,8344927,BRIARCREST JUNIOR SCHOOL ,None,EP,Toronto District School Board,60 WELLESWORTH DR,English Public,8344927,60,Wellesworth Dr,60 Wellesworth Dr,M9C 4R3,Etobicoke,Toronto,Briarcrest Junior School,102001,8344924,60,None,,None,2752,"{'type': 'Point', 'coordinates': (-1396261.2259459272, 5057479.613806045)}"
146,146,312084,BRIDLEWOOD JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,60 BRIDLEWOOD BLVD,English Public,312084,60,Bridlewood Blvd,60 Bridlewood Blvd,M1T 1P7,Scarborough,Toronto,Bridlewood Public School,102001,14198001,60,None,,None,7427,"{'type': 'Point', 'coordinates': (-1371533.9117946227, 5064537.141873598)}"
147,147,14069873,BRIGHT START ACADEMY,None,PR,None,4630 DUFFERIN ST,Private,14069873,4630,Dufferin St,4630 Dufferin St,M3H 5S4,North York,Toronto,None,115001,10280130,4630,None,,None,557,"{'type': 'Point', 'coordinates': (-1384093.925917191, 5066956.870605236)}"
148,148,4709520,BRIGHTON,None,PR,None,240 THE DONWAY W,Private,4709520,240,The Donway W,240 The Donway W,M3B 2V8,North York,Toronto,None,100001,30004508,240,None,,None,6882,"{'type': 'Point', 'coordinates': (-1375319.3948840383, 5060601.303235585)}"
149,149,313306,BRIMWOOD BOULEVARD JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,151 BRIMWOOD BLVD,English Public,313306,151,Brimwood Blvd,151 Brimwood Blvd,M1V 1E5,Scarborough,Toronto,Brimwood Boulevard Junior Public School,102001,103922,151,None,,None,7438,"{'type': 'Point', 'coordinates': (-1367329.2414148485, 5067104.702250829)}"
