_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
255,255,9963285,DALLINGTON PUBLIC SCHOOL,None,EP,Toronto District School Board,18 DALLINGTON DR,English Public,9963285,18,Dallington Dr,18 Dallington Dr,M2J 2G3,North York,Toronto,Dallington Public School,102001,9963276,18,None,,None,5322,"{""coordinates"": [[316492.1330740373, 4848583.452299355]], ""type"": ""MultiPoint""}"
256,256,6624393,DANFORTH COLLEGIATE & TECHNICAL INSTITUTE,None,EP,Toronto District School Board,800 GREENWOOD AVE,English Public,6624393,800,Greenwood Ave,800 Greenwood Ave,M4J 4B7,former Toronto,Toronto,Danforth Collegiate & T.I.,102002,6620281,800,None,,None,181,"{""coordinates"": [[318176.650535552, 4838111.416127197]], ""type"": ""MultiPoint""}"
257,257,2370028,DANFORTH GARDENS PUBLIC SCHOOL ,None,EP,Toronto District School Board,20 SANTAMONICA BLVD,English Public,2370028,20,Santamonica Blvd,20 Santamonica Blvd,M1L 4H4,Scarborough,Toronto,Danforth Gardens Public School,102001,2370032,20,None,,None,8879,"{""coordinates"": [[323261.0906980095, 4841004.05249432]], ""type"": ""MultiPoint""}"
258,258,8211499,DANFORTH LINC ,None,EP,Toronto District School Board,2575 DANFORTH AVE,English Public,8211499,2575,Danforth Ave,2575 Danforth Ave,M4C 1L5,former Toronto,Toronto,None,115001,14066698,2575,None,,None,86,"{""coordinates"": [[320898.08806534705, 4838712.2249576375]], ""type"": ""MultiPoint""}"
259,259,14120386,DANTE ALIGHIERI ACADEMY - BEATRICE CAMPUS,None,ES,Toronto Catholic District School Board,50 AMEER AVE,English Separate,14120386,50,Ameer Ave,50 Ameer Ave,M6A 2L3,North York,Toronto,Sir Sandford Fleming Academy,102004,30061212,50,None,,None,4790,"{""coordinates"": [[309496.634193085, 4843193.797417761]], ""type"": ""MultiPoint""}"
260,260,551789,DANTE ALIGHIERI ACADEMY - MAIN CAMPUS,None,ES,Toronto Catholic District School Board,60 PLAYFAIR AVE,English Separate,551789,60,Playfair Ave,60 Playfair Ave,M6B 2P9,North York,Toronto,Dante Alighieri Academy,102004,446085,60,None,,None,6444,"{""coordinates"": [[308155.1413848179, 4841124.968816562]], ""type"": ""MultiPoint""}"
261,261,51593,D'ARCY MCGEE CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,20 BANSLEY AVE,English Separate,51593,20,Bansley Ave,20 Bansley Ave,M6E 2A2,York,Toronto,D'Arcy McGee Catholic School,102003,14068332,20,None,,None,429,"{""coordinates"": [[309402.24811882665, 4839145.794141426]], ""type"": ""MultiPoint""}"
262,262,11461988,DARUL ARQAM ISLAMIC ACADEMY SCHOOL,None,PR,None,585 TRETHEWEY DR,Private,11461988,585,Trethewey Dr,585 Trethewey Dr,M6M 4B8,North York,Toronto,None,115001,14677748,585,None,,None,917,"{""coordinates"": [[305405.273838853, 4839585.207152526]], ""type"": ""MultiPoint""}"
263,263,11467215,DARWIN INTERNATIONAL ACADEMY,None,PR,None,3790 VICTORIA PARK AVE,Private,11467215,3790,Victoria Park Ave,3790 Victoria Park Ave,M2H 3H7,North York,Toronto,None,107005,11467214,3790,None,,None,370,"{""coordinates"": [[317667.6789514962, 4852331.889605565]], ""type"": ""MultiPoint""}"
264,264,30069331,DAVID AND MARY THOMSON COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,125 BROCKLEY DR,English Public,30069331,125,Brockley Dr,125 Brockley Dr,M1P 0E1,Scarborough,Toronto,None,102002,109638,125,None,,None,7445,"{""coordinates"": [[323839.1647158335, 4846214.275552153]], ""type"": ""MultiPoint""}"
265,265,7973823,DAVID HORNELL JUNIOR SCHOOL,None,EP,Toronto District School Board,32 VICTORIA ST,English Public,7973823,32,Victoria St,32 Victoria St,M8V 1M6,Etobicoke,Toronto,David Hornell Junior Public School,115001,7973818,32,None,,None,2717,"{""coordinates"": [[305696.6465968772, 4831043.006670593]], ""type"": ""MultiPoint""}"
266,266,3073655,DAVID LEWIS PUBLIC SCHOOL,None,EP,Toronto District School Board,130 FUNDY BAY BLVD,English Public,3073655,130,Fundy Bay Blvd,130 Fundy Bay Blvd,M1W 3G1,Scarborough,Toronto,David Lewis Public School,102001,3065783,130,None,,None,7938,"{""coordinates"": [[319452.191631121, 4852152.04459653]], ""type"": ""MultiPoint""}"
267,267,75474,DAVISVILLE JR PUBLIC SCHOOL,None,EP,Toronto District School Board,529 VAUGHAN RD,English Public,75474,529,Vaughan Rd,529 Vaughan Rd,M6C 2R1,York,Toronto,Vaughan Road Academy,102002,8128,529,None,,None,930,"{""coordinates"": [[309902.8500267959, 4839009.074154562]], ""type"": ""MultiPoint""}"
268,268,505735,DAYSTROM PUBLIC SCHOOL,None,EP,Toronto District School Board,25 DAYSTROM DR,English Public,505735,25,Daystrom Dr,25 Daystrom Dr,M9M 2A8,North York,Toronto,Daystrom Public School,102001,441683,25,None,,None,5339,"{""coordinates"": [[301017.98574535165, 4845332.343226264]], ""type"": ""MultiPoint""}"
269,269,8771857,DE LASALLE COLLEGE   ,None,PR,None,131 FARNHAM AVE,Private,8771857,131,Farnham Ave,131 Farnham Ave,M4V 1H7,former Toronto,Toronto,None,115001,8771849,131,None,,None,3426,"{""coordinates"": [[312992.10045573383, 4838036.690258359]], ""type"": ""MultiPoint""}"
270,270,4070042,DEER PARK JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,23 FERNDALE AVE,English Public,4070042,23,Ferndale Ave,23 Ferndale Ave,M4T 2B4,former Toronto,Toronto,Deer Park Junior & Senior Public School,102001,14024601,23,None,,None,3435,"{""coordinates"": [[313542.44737653626, 4838860.6690989025]], ""type"": ""MultiPoint""}"
271,271,6332526,DELPHI SECONDARY ALTERNATIVE SCHOOL,None,EP,Toronto District School Board,109A CHARTLAND BLVD S,English Public,6332526,109A,Chartland Blvd S,109A Chartland Blvd S,M1S 2R7,Scarborough,Toronto,Alternative Scarborough Education,102002,6332527,109,A,,None,7566,"{""coordinates"": [[322628.85004462337, 4851138.909703408]], ""type"": ""MultiPoint""}"
272,272,20037304,DELTA ACADEMY INC SECONDARY,None,PR,None,1160 BIRCHMOUNT RD,Private,20037304,1160,Birchmount Rd,1160 Birchmount Rd,M1P 2B8,Scarborough,Toronto,None,113001,110728,1160,None,,None,7365,"{""coordinates"": [[322212.00296732964, 4844596.200878074]], ""type"": ""MultiPoint""}"
273,273,844204,DELTA ALTERNATIVE SENIOR SCHOOL ,None,EP,Toronto District School Board,301 MONTROSE AVE,English Public,844204,301,Montrose Ave,301 Montrose Ave,M6G 3G9,former Toronto,Toronto,Montrose Public School,102001,1144176,301,None,,None,4013,"{""coordinates"": [[311346.0436893607, 4835417.509762944]], ""type"": ""MultiPoint""}"
274,274,507023,DENLOW PUBLIC SCHOOL,None,EP,Toronto District School Board,50 DENLOW BLVD,English Public,507023,50,Denlow Blvd,50 Denlow Blvd,M3B 1P7,North York,Toronto,Denlow Public School,102001,441685,50,None,,None,5371,"{""coordinates"": [[315735.3251289225, 4845106.101935787]], ""type"": ""MultiPoint""}"
275,275,10313238,DENNIS AVENUE COMMUNITY SCHOOL,None,EP,Toronto District School Board,17 DENNIS AVE,English Public,10313238,17,Dennis Ave,17 Dennis Ave,M6N 2T7,York,Toronto,Dennis Avenue Community School,102001,10313197,17,None,,None,551,"{""coordinates"": [[305825.2667349917, 4838273.738377017]], ""type"": ""MultiPoint""}"
276,276,507241,DERRYDOWN PUBLIC SCHOOL,None,EP,Toronto District School Board,120 DERRYDOWN RD,English Public,507241,120,Derrydown Rd,120 Derrydown Rd,M3J 1R7,North York,Toronto,Derrydown Public School,102001,440361,120,None,,None,5376,"{""coordinates"": [[305306.73601125437, 4846524.797918599]], ""type"": ""MultiPoint""}"
277,277,6523008,DEWSON STREET JUNIOR PUBLIC SCHOOL ,None,EP,Toronto District School Board,65 CONCORD AVE,English Public,6523008,65,Concord Ave,65 Concord Ave,M6H 2N9,former Toronto,Toronto,Dewson Street Public School,102001,14018391,65,None,,None,3208,"{""coordinates"": [[310926.071756551, 4835083.106832095]], ""type"": ""MultiPoint""}"
278,278,6208971,DIEFENBAKER ELEMENTARY SCHOOL,None,EP,Toronto District School Board,175 PLAINS RD,English Public,6208971,175,Plains Rd,175 Plains Rd,M4J 2R2,East York,Toronto,Diefenbaker Elementary School,102001,1176,175,None,,None,290,"{""coordinates"": [[318371.3785319202, 4839467.539880769]], ""type"": ""MultiPoint""}"
279,279,767657,DISCOVERING MINDS MONTESSORI SCHOOL,None,PR,None,74 BATHURST ST,Private,767657,74,Bathurst St,74 Bathurst St,M5V 2P5,former Toronto,Toronto,None,112001,1146640,74,None,,None,436,"{""coordinates"": [[312649.290418232, 4833676.716044422]], ""type"": ""MultiPoint""}"
280,280,1037664,DIXON GROVE JUNIOR MIDDLE SCHOOL,None,EP,Toronto District School Board,315 THE WESTWAY,English Public,1037664,315,The Westway,315 The Westway,M9R 1H1,Etobicoke,Toronto,Dixon Grove Junior Middle School,102001,909200,315,None,,None,2606,"{""coordinates"": [[300287.27372051653, 4838340.401487953]], ""type"": ""MultiPoint""}"
281,281,568398,DON MILLS COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,15 THE DONWAY E,English Public,568398,15,The Donway E,15 The Donway E,M3C 1X6,North York,Toronto,Don Mills Collegiate Institute,102002,443123,15,None,,None,6881,"{""coordinates"": [[317746.96674679406, 4844012.04508477]], ""type"": ""MultiPoint""}"
282,282,508045,DON MILLS LINC,None,EP,Toronto District School Board,1470 DON MILLS RD,English Public,508045,1470,Don Mills Rd,1470 Don Mills Rd,M3B 2X9,North York,Toronto,None,104008,441121,1470,None,,None,100,"{""coordinates"": [[317062.52691213175, 4845928.155759061]], ""type"": ""MultiPoint""}"
283,283,568400,DON MILLS MIDDLE SCHOOL,None,EP,Toronto District School Board,17 THE DONWAY E,English Public,568400,17,The Donway E,17 The Donway E,M3C 1X6,North York,Toronto,Don Mills Middle School - Building Grounds,102001,443123,17,None,,None,6881,"{""coordinates"": [[317709.0207545973, 4844058.678077328]], ""type"": ""MultiPoint""}"
284,284,578489,DON VALLEY ACADEMY SECONDARY SCHOOL,None,PR,None,4576 YONGE ST,Private,578489,4576,Yonge St,4576 Yonge St,M2N 6N4,North York,Toronto,None,104008,440623,4576,None,,None,4733,"{""coordinates"": [[312039.87881053536, 4846241.981817456]], ""type"": ""MultiPoint""}"
285,285,10906428,DON VALLEY MIDDLE SCHOOL,None,EP,Toronto District School Board,3100 DON MILLS RD,English Public,10906428,3100,Don Mills Rd,3100 Don Mills Rd,M2J 3C3,North York,Toronto,Don Valley Junior High School,102001,10906429,3100,None,,None,100,"{""coordinates"": [[316472.7171089954, 4849961.555054559]], ""type"": ""MultiPoint""}"
286,286,513470,DONVIEW MIDDLE HEALTH AND WELLNESS ACADEMY,None,EP,Toronto District School Board,20 EVERMEDE DR,English Public,513470,20,Evermede Dr,20 Evermede Dr,M3A 2S3,North York,Toronto,Donview Middle School,102001,439470,20,None,,None,5540,"{""coordinates"": [[318372.02870770975, 4847149.372511608]], ""type"": ""MultiPoint""}"
287,287,343751,DONWOOD PARK JUNIOR PUBLIC SCHOOL - HIGHBROOK SITE,None,EP,Toronto District School Board,39 HIGHBROOK DR,English Public,343751,39,Highbrook Dr,39 Highbrook Dr,M1P 3L2,Scarborough,Toronto,Donwood Park Public School Highbrook Campus,102001,30107363,39,None,,None,8098,"{""coordinates"": [[323896.29670877656, 4846347.24852713]], ""type"": ""MultiPoint""}"
288,288,328292,DONWOOD PARK JUNIOR PUBLIC SCHOOL - MAIN SITE,None,EP,Toronto District School Board,61 DORCOT AVE,English Public,328292,61,Dorcot Ave,61 Dorcot Ave,M1P 3K5,Scarborough,Toronto,Donwood Park Public School,102001,109362,61,None,,None,7764,"{""coordinates"": [[323935.76370210695, 4846362.068523583]], ""type"": ""MultiPoint""}"
289,289,30114303,DORA EDUCATION CENTRE,None,PR,None,3333 BAYVIEW AVE,Private,30114303,3333,Bayview Ave,3333 Bayview Ave,M2K 1G4,North York,Toronto,None,115001,11485139,3333,None,,None,24,"{""coordinates"": [[313434.47765397426, 4850240.8980741585]], ""type"": ""MultiPoint""}"
290,290,309262,DORSET PARK PUBLIC SCHOOL,None,EP,Toronto District School Board,28 BLAISDALE RD,English Public,309262,28,Blaisdale Rd,28 Blaisdale Rd,M1P 1V6,Scarborough,Toronto,Dorset Park Public School,102001,109925,28,None,,None,7374,"{""coordinates"": [[322539.05693253473, 4845604.167690921]], ""type"": ""MultiPoint""}"
291,291,6619920,DOVERCOURT JUNIOR PUBLIC SCHOOL ,None,EP,Toronto District School Board,228 BARTLETT AVE,English Public,6619920,228,Bartlett Ave,228 Bartlett Ave,M6H 3G4,former Toronto,Toronto,Dovercourt Public School,102001,14234587,228,None,,None,2952,"{""coordinates"": [[309979.414952536, 4836311.07163419]], ""type"": ""MultiPoint""}"
292,292,10154479,DOWNSVIEW PUBLIC SCHOOL,None,EP,Toronto District School Board,2829 KEELE ST,English Public,10154479,2829,Keele St,2829 Keele St,M3M 2G7,North York,Toronto,Downsview Public School,102001,10154475,2829,None,,None,703,"{""coordinates"": [[306215.226781581, 4843461.332443723]], ""type"": ""MultiPoint""}"
293,293,525550,DOWNSVIEW SECONDARY SCHOOL,None,EP,Toronto District School Board,7 HAWKSDALE RD,English Public,525550,7,Hawksdale Rd,7 Hawksdale Rd,M3K 1W3,North York,Toronto,Downsview Secondary School,102002,443858,7,None,,None,5805,"{""coordinates"": [[306450.33073923824, 4843434.056443316]], ""type"": ""MultiPoint""}"
294,294,8351468,DOWNTOWN ALTERNATIVE SCHOOL,None,EP,Toronto District School Board,85 LOWER JARVIS ST,English Public,8351468,85,Lower Jarvis St,85 Lower Jarvis St,M5E 1R8,former Toronto,Toronto,Downtown Alternative Junior School,102001,8351467,85,None,,None,9348,"{""coordinates"": [[315253.9799666331, 4834206.49089088]], ""type"": ""MultiPoint""}"
295,295,11048083,DR MARION HILLIARD SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,280 WASHBURN WAY,English Public,11048083,280,Washburn Way,280 Washburn Way,M1B 2P3,Scarborough,Toronto,Dr Marion Hilliard Senior Public School,102001,11048082,280,None,,None,9193,"{""coordinates"": [[326941.68628972495, 4851560.512528111]], ""type"": ""MultiPoint""}"
296,296,3070250,DR NORMAN BETHUNE COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,200 FUNDY BAY BLVD,English Public,3070250,200,Fundy Bay Blvd,200 Fundy Bay Blvd,M1W 3G1,Scarborough,Toronto,Overcomers Christian Fellowship Church,109001,3065529,200,None,,None,7938,"{""coordinates"": [[319327.38366082107, 4852481.224540862]], ""type"": ""MultiPoint""}"
297,297,7273971,DREWRY SECONDARY SCHOOL,None,EP,Toronto District School Board,70 DREWRY AVE,English Public,7273971,70,Drewry Ave,70 Drewry Ave,M2M 1C8,North York,Toronto,Drewry Secondary School,102002,14128642,70,None,,None,5435,"{""coordinates"": [[311141.3440475231, 4849670.892227584]], ""type"": ""MultiPoint""}"
298,298,509370,DRIFTWOOD PUBLIC SCHOOL,None,EP,Toronto District School Board,265 DRIFTWOOD AVE,English Public,509370,265,Driftwood Ave,265 Driftwood Ave,M3N 2N6,North York,Toronto,Driftwood Public School,102001,30077880,265,None,,None,5437,"{""coordinates"": [[303592.1703259179, 4847000.520872202]], ""type"": ""MultiPoint""}"
299,299,485548,DUBLIN HEIGHTS ELEMENTARY & MIDDLE SCHOOL,None,EP,Toronto District School Board,100 BAINBRIDGE AVE,English Public,485548,100,Bainbridge Ave,100 Bainbridge Ave,M3H 2K2,North York,Toronto,Dublin Heights Elementary and Ms,102001,441419,100,None,,None,4862,"{""coordinates"": [[309066.6413205461, 4845466.104022732]], ""type"": ""MultiPoint""}"
300,300,578489,DUKE ACADEMY SECONDARY SCHOOL,None,PR,None,4576 YONGE ST,Private,578489,4576,Yonge St,4576 Yonge St,M2N 6N4,North York,Toronto,None,104008,440623,4576,None,,None,4733,"{""coordinates"": [[312039.87881053536, 4846241.981817456]], ""type"": ""MultiPoint""}"
301,301,6362823,DUKE OF CONNAUGHT JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,70 WOODFIELD RD,English Public,6362823,70,Woodfield Rd,70 Woodfield Rd,M4L 2W6,former Toronto,Toronto,Duke Of Connaught Ps Jr & Sr.,102001,14022648,70,None,,None,4712,"{""coordinates"": [[319158.727318637, 4836264.469434443]], ""type"": ""MultiPoint""}"
302,302,7576813,DUNDAS JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,935 DUNDAS ST E,English Public,7576813,935,Dundas St E,935 Dundas St E,M4M 1R4,former Toronto,Toronto,Dundas Junior Public School,102001,14047337,935,None,,None,3334,"{""coordinates"": [[317004.00469148497, 4835802.729566059]], ""type"": ""MultiPoint""}"
303,303,9963196,DUNLACE PUBLIC SCHOOL,None,EP,Toronto District School Board,20 DUNLACE DR,English Public,9963196,20,Dunlace Dr,20 Dunlace Dr,M2L 2S1,North York,Toronto,Dunlace Public School,102001,30058051,20,None,,None,5459,"{""coordinates"": [[315238.7592591159, 4846951.724618428]], ""type"": ""MultiPoint""}"
304,304,6624483,EARL BEATTY JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,55 WOODINGTON AVE,English Public,6624483,55,Woodington Ave,55 Woodington Ave,M4C 3J6,former Toronto,Toronto,Earl Beatty Public School,102001,6624492,55,None,,None,395,"{""coordinates"": [[319203.34636122384, 4838472.356039306]], ""type"": ""MultiPoint""}"
305,305,6355066,EARL GREY SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,100 STRATHCONA AVE,English Public,6355066,100,Strathcona Ave,100 Strathcona Ave,M4J 1G8,former Toronto,Toronto,Earl Grey Senior Public School,102001,14022315,100,None,,None,4496,"{""coordinates"": [[317659.1256123622, 4837444.401258058]], ""type"": ""MultiPoint""}"
306,306,799259,EARL HAIG PUBLIC SCHOOL,None,EP,Toronto District School Board,15 EARL HAIG AVE,English Public,799259,15,Earl Haig Ave,15 Earl Haig Ave,M4C 1E2,former Toronto,Toronto,Earl Haig Junior Public School,102001,1140005,15,None,,None,3349,"{""coordinates"": [[319212.15234760946, 4837946.11513302]], ""type"": ""MultiPoint""}"
307,307,3310442,EARL HAIG SECONDARY SCHOOL,None,EP,Toronto District School Board,100 PRINCESS AVE,English Public,3310442,100,Princess Ave,100 Princess Ave,M2N 3R7,North York,Toronto,Earl Haig Secondary School,102002,3310436,100,None,,None,6470,"{""coordinates"": [[312370.7427858385, 4847742.150542912]], ""type"": ""MultiPoint""}"
308,308,572032,EARLY YEARS EDUCATION SYSTEM,None,PR,None,3000 VICTORIA PARK AVE,Private,572032,3000,Victoria Park Ave,3000 Victoria Park Ave,M2J 4Y2,North York,Toronto,None,100002,106049,3000,None,,None,370,"{""coordinates"": [[318316.6207892463, 4850274.475956632]], ""type"": ""MultiPoint""}"
309,309,774626,EAST ALTERNATIVE SCHOOL OF TORONTO  ,None,EP,Toronto District School Board,21 BOULTBEE AVE,English Public,774626,21,Boultbee Ave,21 Boultbee Ave,M4J 1A7,former Toronto,Toronto,Blake Street Public School,102001,1141613,21,None,,None,3038,"{""coordinates"": [[317825.3635700315, 4836885.079354101]], ""type"": ""MultiPoint""}"
310,310,7846533,EAST YORK ALTERNATIVE SECONDARY SCHOOL,None,EP,Toronto District School Board,670 COSBURN AVE,English Public,7846533,670,Cosburn Ave,670 Cosburn Ave,M4C 2V2,East York,Toronto,Alternative High School Programme,102002,7846484,670,None,,None,70,"{""coordinates"": [[318882.8094408943, 4839462.967869888]], ""type"": ""MultiPoint""}"
311,311,7794431,EAST YORK COLLEGIATE INSTITUTE  ,None,EP,Toronto District School Board,650 COSBURN AVE,English Public,7794431,650,Cosburn Ave,650 Cosburn Ave,M4C 2V2,East York,Toronto,East York Collegiate Institute,102002,7794416,650,None,,None,70,"{""coordinates"": [[318698.95847356593, 4839462.5008741785]], ""type"": ""MultiPoint""}"
312,312,808480,EASTDALE COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,701 GERRARD ST E,English Public,808480,701,Gerrard St E,701 Gerrard St E,M4M 1Y4,former Toronto,Toronto,Eastdale Collegiate Institute,102002,1142671,701,None,,None,3495,"{""coordinates"": [[316992.5317032582, 4836230.293489981]], ""type"": ""MultiPoint""}"
313,313,395203,EASTVIEW JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,20 WALDOCK ST,English Public,395203,20,Waldock St,20 Waldock St,M1E 2E5,Scarborough,Toronto,Eastview Junior Public School,102001,109224,20,None,,None,9177,"{""coordinates"": [[329659.02269157174, 4846601.4753475925]], ""type"": ""MultiPoint""}"
314,314,1028895,EATONVILLE JUNIOR SCHOOL,None,EP,Toronto District School Board,15 ROSSBURN DR,English Public,1028895,15,Rossburn Dr,15 Rossburn Dr,M9C 2P7,Etobicoke,Toronto,Eatonville Junior School,102001,912398,15,None,,None,2406,"{""coordinates"": [[299425.4687583897, 4833101.172441619]], ""type"": ""MultiPoint""}"
